true_family,subject_id,param,true_initial,gru_pred_static
QLearning,synth147,learn_rate,0.4859251975636888,0.8362081480855378
QLearning,synth147,softmax_inverse_temperature,6.92193580124477,6.294403262449148
QLearning,synth150,biasL,0.2687043527330893,0.1539186896058009
QLearning,synth150,choice_kernel_relative_weight,0.3214661202635481,0.3318661638896205
QLearning,synth150,forget_rate_unchosen,0.2733360325827779,0.1854165571527147
QLearning,synth150,learn_rate,0.5712195706144407,0.7927514640959439
QLearning,synth150,softmax_inverse_temperature,11.108730479948893,11.409105225495932
QLearning,synth153,biasL,0.2666145998726285,0.2746267225460252
QLearning,synth153,choice_kernel_relative_weight,0.1046729211363758,0.1360164867285387
QLearning,synth153,forget_rate_unchosen,0.3044498606921384,0.1545075099309196
QLearning,synth153,learn_rate,0.390758853195182,0.639248859729036
QLearning,synth153,softmax_inverse_temperature,4.270786336499585,6.659033059437686
QLearning,synth156,biasL,-0.21342098595181,-0.0335522582399492
QLearning,synth156,choice_kernel_relative_weight,0.2269542157336679,0.244228123703718
QLearning,synth156,forget_rate_unchosen,0.0651717848342252,0.1640706272194126
QLearning,synth156,learn_rate,0.2606658017348039,0.6012541039254992
QLearning,synth156,softmax_inverse_temperature,15.145903078642576,13.455382757013306
QLearning,synth159,biasL,-0.048180360522555,0.2084956793195966
QLearning,synth159,choice_kernel_relative_weight,0.4041320131115717,0.4381011992213168
QLearning,synth159,forget_rate_unchosen,0.2722435528572386,0.1958220801445098
QLearning,synth159,learn_rate,0.8572088617340181,0.9125298746047932
QLearning,synth159,softmax_inverse_temperature,7.449446112733803,9.183080982561275
QLearning,synth162,biasL,0.1934123501400602,-0.3204607118939195
QLearning,synth162,choice_kernel_relative_weight,0.3611190995565745,0.3447136358814031
QLearning,synth162,forget_rate_unchosen,0.2136689728368104,0.2003635486153156
QLearning,synth162,learn_rate,0.4591471855978651,0.9241722382933348
QLearning,synth162,softmax_inverse_temperature,10.389589308258556,12.97833037828233
QLearning,synth165,biasL,0.1355480241191554,0.1964820984663879
QLearning,synth165,choice_kernel_relative_weight,0.3600042603992787,0.3125445261277954
QLearning,synth165,forget_rate_unchosen,0.3525402390466112,0.1798236862449775
QLearning,synth165,learn_rate,0.6361302868870922,0.8020731164863628
QLearning,synth165,softmax_inverse_temperature,8.308083891003644,10.082068697359343
QLearning,synth168,biasL,-0.4276307520423381,-0.4479265855684917
QLearning,synth168,choice_kernel_relative_weight,0.3479311938250925,0.3569974326368452
QLearning,synth168,forget_rate_unchosen,0.0947622100409703,0.1987610405728245
